id,branche,bran_4,filter,ost,gb,bges,gk3n,bhsp,bhspno,um,umx,lp,lpx,exs,exsx,exno,umpr1,pd,pz,pdpp,pddl,umneu,umunw,mneu,mneup,pzfv,pzlv,pziv,pzua,pzgp,pzao,pzmm,rek,rekp,pn,pa,pok,fuekon,fuesp,fuespx,fueint,fueext,fueexti,fueexta,fueoef,fueoefmno,iafueno,iavfueno,iavfueewr,iavfueso,iasono,ias,iasx,iainvs,iainvsx,iafues,iafuesx,iavfues,iavfuesx,iasos,iasosx,fue_bkosts,fue_bkostsx,fues,fuesx,fueoefms,fueoefmsx,iagesno,iainvno,pdz2022,pdz2023,iae2022,iae2023,iap2022,iap2022x,iap2023,iap2023x,uk1z,uk1r,uk1s,uk1l,uk2k,uk2m,uk2e,uk2i,uk3v,uk3a,uk3l,uk3r,uk4z,uk4s,uk4w,uk4b,ghvar,ghf1,ghf2,ghf3,ghe1,ghe2,ghe3,ghp1,ghp2,ghvarp,maein1,maein2,maein3,maein4,maein5
1389250,Metals,Other Industry,no,no,,54.04180258512497,50-249 employees,5<=x<10,no,5.312583982944489,No truncation,.089230768,No truncation,.0043103448,No truncation,no,70<=x<80,yes,yes,yes,no,10<=x<15,75<=x<=100,no,x=0,no,no,yes,no,no,no,no,no,x=0,no,no,no,ocassionally,.050847456,No truncation,yes,no,,,no,,no,yes,,,yes,.0086206896,No truncation,.0034482758,No truncation,.0086206896,No truncation,0,No truncation,0,No truncation,.0051724138,No truncation,.0086206896,No truncation,,,nein,no,planned,planned,increase,unknown,200,truncation,,,1,3,3,1,4,1,2,2,3,1,1,4,3,1,2,2,yes,yes,yes,yes,yes,no,yes,no,yes,90<=x<=100,no,no,no,yes,yes
1389274,Furniture/Toys/Medical technology/Maintenance,Other Industry,no,no,Sector,13.11517226696014,<50 employees,5<=x<10,no,1.045792432069778,No truncation,.065499999,No truncation,.24427481,No truncation,no,60<=x<70,yes,yes,yes,,5<=x<10,75<=x<=100,no,x=0,yes,yes,yes,yes,no,yes,no,no,x=0,yes,no,no,never,,,no,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,1,,1,,,,1,,1,1,1,,1,1,,,yes,yes,no,no,no,no,yes,no,yes,70<=x<80,no,,yes,yes,
1389358,Metals,Other Industry,no,no,,98.96140247583389,50-249 employees,0<x<5,no,10.11605447530746,No truncation,.085185185,No truncation,.64347827,No truncation,no,80<=x<90,yes,yes,yes,,30<=x<50,50<=x<75,yes,30<=x<50,yes,,,yes,,yes,yes,no,x=0,yes,yes,no,ocassionally,.035555556,No truncation,yes,yes,yes,no,yes,no,no,yes,,,yes,.0086956518,No truncation,0,No truncation,.0086956518,No truncation,0,No truncation,0,No truncation,.0086956518,No truncation,.0086956518,No truncation,.0043478259,No truncation,nein,yes,planned,not known yet,increase,unknown,193.3745,No truncation,,,1,2,3,1,4,2,1,1,1,1,2,4,3,3,1,1,yes,no,yes,no,no,no,yes,no,yes,90<=x<=100,no,no,yes,yes,yes
1389367,Metals,Other Industry,no,no,,139.370410323143,50-249 employees,5<=x<10,no,20.23118859529495,No truncation,.140625,No truncation,.082370371,No truncation,no,90<=x<=100,yes,yes,yes,,0<x<5,75<=x<=100,no,x=0,yes,no,yes,yes,no,no,yes,no,x=0,no,no,no,continuously,.010752688,No truncation,yes,yes,yes,no,no,,no,no,100,0,yes,.011111111,No truncation,.0074074073,No truncation,.0037037036,No truncation,.0074074073,No truncation,0,No truncation,.0037037036,No truncation,.011111111,No truncation,,,nein,no,not known yet,,unknown,,,,,,1,3,4,2,3,4,1,2,2,1,3,4,4,1,2,3,no,,,,,,,,,,no,no,no,yes,no
1389379,Metals,Other Industry,no,no,Company,110.6116744279861,50-249 employees,20<=x<30,no,10.99648225307465,No truncation,.09714286,No truncation,0,No truncation,yes,90<=x<=100,no,yes,no,no,,,,,no,no,yes,yes,no,no,no,no,x=0,no,no,no,continuously,.011695907,No truncation,yes,no,,,no,,no,yes,,,yes,.0058823531,No truncation,,,.0058823531,No truncation,0,No truncation,0,No truncation,.0047058822,No truncation,.0058823531,No truncation,,,nein,,not known yet,not known yet,no change,no change,,,,,1,3,2,2,2,2,2,2,2,1,2,3,2,2,2,2,yes,yes,yes,yes,yes,no,yes,no,yes,30<=x<40,no,no,yes,yes,yes
1389427,Metals,Other Industry,no,yes,,41.77093577384949,50-249 employees,5<=x<10,no,3.201664873480797,No truncation,.071362071,No truncation,.0086977528,No truncation,no,20<=x<30,no,yes,no,no,,,,,no,no,yes,no,no,no,no,no,x=0,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,2,4,2,2,1,4,1,3,3,1,1,2,1,1,3,1,no,,,,,,,,,,no,no,no,no,no
1389502,Wood/Paper,Other Industry,no,no,Sector,151.3416540622711,50-249 employees,5<=x<10,no,26.77583110332489,No truncation,.16428572,No truncation,.69565219,No truncation,no,90<=x<=100,yes,yes,,,,,,,,,,,,,,,,yes,no,no,ocassionally,,,yes,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,no,no,no,no,no,no,,,,,,
1389553,Metals,Other Industry,no,no,Sector,261.1388909816742,50-249 employees,5<=x<10,no,47.60000038146973,No truncation,.18000001,No truncation,.83333331,No truncation,no,90<=x<=100,yes,yes,yes,no,30<=x<50,50<=x<75,no,x=0,yes,yes,no,yes,yes,yes,no,yes,5<=x<10,yes,no,yes,continuously,.050632913,No truncation,yes,no,,,no,,no,yes,,,yes,.083333336,No truncation,.069444448,No truncation,.083333336,No truncation,0,No truncation,0,No truncation,.022222223,No truncation,.083333336,No truncation,,,nein,no,planned,planned,no change,no change,128.18016,No truncation,128.18016,No truncation,1,3,1,2,3,2,3,2,3,1,2,2,2,2,3,2,yes,yes,no,no,yes,yes,yes,yes,no,0<x<10,yes,no,no,yes,yes
1389619,14,Other Services,no,no,Sector,155.4698295593262,50-249 employees,75<=x<=100,no,130.5633121061325,No truncation,.78890151,No truncation,.90805686,No truncation,no,80<=x<90,yes,yes,yes,no,0<x<5,75<=x<=100,no,x=0,no,no,no,no,no,yes,no,no,x=0,yes,yes,no,continuously,.012096774,No truncation,yes,yes,yes,yes,no,,no,no,100,0,yes,.001670908,No truncation,0,No truncation,.001421232,No truncation,.00024967591,No truncation,0,No truncation,.001421232,No truncation,.001670908,No truncation,,,nein,yes,planned,planned,no change,no change,96.707039,No truncation,96.707039,No truncation,2,2,1,2,1,2,3,4,3,1,2,2,1,1,2,1,yes,yes,yes,no,yes,yes,yes,no,yes,30<=x<40,yes,,,,
1389841,IT/Telecommunications,Knowledge-intensive Services,yes,yes,,6.923340320587158,<50 employees,50<=x<75,no,1.116255485534668,No truncation,.11644445,No truncation,0,No truncation,yes,90<=x<=100,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,not known yet,not known yet,unknown,unknown,,,,,1,2,3,4,3,4,1,2,2,1,3,4,4,1,2,3,no,,,,,,,,,,no,no,no,no,no
1389853,Electrical equipment,Research-intensive Industry,no,no,,19.20083490014076,<50 employees,75<=x<=100,no,4.651318040370941,No truncation,.23013334,No truncation,.56619352,No truncation,no,50<=x<60,yes,yes,yes,yes,50<=x<75,30<=x<50,no,x=0,yes,yes,yes,yes,yes,yes,yes,yes,5<=x<10,yes,no,yes,continuously,.1754386,No truncation,yes,no,,,no,,no,yes,,,,,,,,.014484357,No truncation,0,No truncation,,,.010863268,No truncation,.014484357,No truncation,,,,,planned,planned,no change,no change,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,yes,no,yes,no,no,no,yes,no,yes,0<x<10,no,no,yes,yes,yes
1389865,Electrical equipment,Research-intensive Industry,yes,no,,9.570942878723145,<50 employees,10<=x<15,no,1.076731073856354,No truncation,.1,No truncation,.36666667,No truncation,no,90<=x<=100,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,not known yet,not known yet,unknown,unknown,,,,,1,3,2,4,4,3,2,1,1,3,2,4,4,3,1,2,yes,yes,no,yes,no,no,yes,no,yes,90<=x<=100,no,no,yes,no,no
1389868,Electrical equipment,Research-intensive Industry,no,no,,28.26623320579529,<50 employees,5<=x<10,no,5.200986909866333,No truncation,.17037037,No truncation,.34782609,No truncation,no,50<=x<60,no,no,no,no,,,,,,,,,,,,,,yes,no,no,continuously,,,yes,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,4,2,2,4,3,1,1,1,,,,,no,,,,,,,,,,no,no,no,no,no
1389970,Electrical equipment,Research-intensive Industry,no,no,,44.52224469184875,<50 employees,15<=x<20,no,5.807249307632446,No truncation,.12244898,No truncation,.078333333,No truncation,no,10<=x<20,no,no,no,no,,,,,no,no,no,no,no,no,no,,,yes,no,no,continuously,.19565217,No truncation,yes,yes,,,yes,no,no,no,100,0,no,.26499999,No truncation,.0016666667,No truncation,.16666667,No truncation,.016666668,No truncation,.081666663,No truncation,.035833333,No truncation,.18333334,No truncation,.00083333335,No truncation,nein,no,planned,planned,no change,no change,95.583,No truncation,95.583,No truncation,1,2,1,2,2,2,3,2,2,1,1,2,2,1,1,1,yes,no,yes,no,no,no,yes,no,yes,90<=x<=100,yes,no,no,yes,yes
1389991,Electrical equipment,Research-intensive Industry,yes,no,,21.31279420852661,<50 employees,10<=x<15,no,1.058641479492187,No truncation,.047542859,No truncation,.84795672,No truncation,no,90<=x<=100,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,not known yet,not known yet,unknown,unknown,,,,,3,3,2,2,2,3,2,3,3,2,2,3,3,2,2,2,no,,,,,,,,,,no,no,no,no,no
1390009,14,Other Services,no,yes,Sector,123.2582197189331,50-249 employees,50<=x<75,no,20.16952686309815,No truncation,.159375,No truncation,.013071896,No truncation,no,40<=x<50,yes,yes,yes,no,15<=x<20,75<=x<=100,no,x=0,no,no,no,yes,no,no,no,no,x=0,no,no,no,continuously,.053475935,No truncation,yes,no,,,no,,no,yes,,,no,.022875817,No truncation,0,No truncation,.021241831,No truncation,0,No truncation,.0016339869,No truncation,.019607844,No truncation,.021241831,No truncation,,,nein,yes,planned,planned,no change,no change,103.96513,No truncation,109.55322,No truncation,2,4,3,2,2,4,1,4,4,2,2,2,1,1,1,2,yes,no,yes,no,yes,no,yes,yes,yes,90<=x<=100,yes,no,no,yes,no
1390063,Electrical equipment,Research-intensive Industry,no,no,Sector,81.73833990097046,50-249 employees,30<=x<50,no,42.67754030227661,No truncation,.5,No truncation,.60000002,No truncation,no,60<=x<70,yes,no,yes,no,5<=x<10,75<=x<=100,yes,x=0,no,no,no,no,no,no,no,,,no,no,no,continuously,.03539823,No truncation,yes,no,,,yes,yes,no,yes,,,yes,.015254238,No truncation,.0050847456,No truncation,.013559322,No truncation,0,No truncation,0,No truncation,.010169491,No truncation,.013559322,No truncation,0,No truncation,nein,no,planned,planned,increase,increase,200,truncation,200,truncation,1,4,3,2,4,3,1,2,1,2,3,4,3,2,1,4,no,,,,,,,,,,no,yes,no,no,yes
1390135,Electrical equipment,Research-intensive Industry,no,no,,47.64732360839844,50-249 employees,20<=x<30,no,11.07279131293297,No truncation,.20656945,No truncation,.41625765,No truncation,no,80<=x<90,no,yes,no,no,,,,,no,no,yes,yes,no,yes,no,yes,5<=x<10,yes,no,no,continuously,.09375,No truncation,yes,no,,,no,,no,yes,,,no,.035769515,No truncation,0,No truncation,.033617966,No truncation,0,No truncation,.0021515498,No truncation,.030256169,No truncation,.033617966,No truncation,,,nein,yes,planned,planned,no change,no change,83.818611,No truncation,83.818611,No truncation,2,2,2,2,3,2,1,2,2,2,2,3,2,2,2,3,yes,yes,no,no,yes,no,no,no,yes,10<=x<20,no,yes,yes,no,no
1390144,Electrical equipment,Research-intensive Industry,no,yes,,151.2074327468872,50-249 employees,30<=x<50,no,26.17051720619202,No truncation,.16981132,No truncation,.11111111,No truncation,no,90<=x<=100,yes,yes,yes,yes,50<=x<75,30<=x<50,no,x=0,yes,yes,yes,yes,yes,yes,yes,no,x=0,yes,no,yes,continuously,.048076924,No truncation,yes,no,,,no,,no,yes,,,yes,.027777778,No truncation,0,No truncation,.027777778,No truncation,0,No truncation,0,No truncation,.022222223,No truncation,.027777778,No truncation,,,nein,yes,not known yet,,no change,,95.583,No truncation,,,1,2,3,4,4,2,1,3,1,3,2,4,3,1,2,4,yes,yes,no,no,yes,no,yes,no,yes,20<=x<30,no,no,no,yes,yes
1390195,Electrical equipment,Research-intensive Industry,no,no,,124.9089556932449,50-249 employees,0<x<5,no,15.20630764961243,No truncation,.11666667,No truncation,.17857143,No truncation,no,90<=x<=100,no,yes,no,no,,,,,yes,no,yes,yes,no,yes,no,yes,0<x<5,yes,no,no,continuously,.017391304,No truncation,yes,no,,,yes,yes,no,yes,,,yes,.028571429,No truncation,.010714286,No truncation,.017142856,No truncation,0,No truncation,0,No truncation,.016071429,No truncation,.017142856,No truncation,0,No truncation,nein,no,planned,planned,no change,no change,144.47874,No truncation,144.47874,No truncation,1,3,2,2,4,2,2,2,3,2,1,3,2,1,2,1,no,,,,,,,,,,no,no,yes,yes,no
1390258,Electrical equipment,Research-intensive Industry,no,yes,Sector,15.61924171447754,<50 employees,5<=x<10,no,1.402803146481514,No truncation,.089812502,No truncation,.0069589424,No truncation,no,90<=x<=100,yes,yes,no,yes,50<=x<75,50<=x<75,yes,30<=x<50,yes,no,no,yes,no,yes,no,no,x=0,yes,no,no,continuously,.3125,No truncation,yes,no,,,yes,no,no,yes,,,no,.3131524,No truncation,0,No truncation,.2887961,No truncation,0,No truncation,.024356298,No truncation,.26443979,No truncation,.2887961,No truncation,.17049408,No truncation,nein,yes,planned,planned,decrease,decrease,45.600677,No truncation,45.600677,No truncation,4,1,3,2,2,1,4,3,4,1,3,2,1,3,4,2,no,,,,,,,,,,yes,no,no,yes,no
1390339,Machinery,Research-intensive Industry,no,no,,26.37198385596275,<50 employees,20<=x<30,no,2.99144891500473,No truncation,.10555556,No truncation,.78157896,No truncation,no,70<=x<80,no,yes,no,no,,,,,no,yes,yes,no,yes,yes,yes,no,x=0,no,no,no,ocassionally,.3283582,No truncation,yes,no,,,no,,no,yes,,,no,.030263158,No truncation,0,No truncation,.021052632,No truncation,0,No truncation,.009210526,No truncation,.014473684,No truncation,.021052632,No truncation,,,nein,yes,planned,not known yet,increase,unknown,200,truncation,,,4,4,2,2,2,4,2,3,2,2,1,2,3,2,1,2,yes,yes,yes,no,no,no,yes,no,yes,0<x<10,no,no,no,no,no
1390342,Electrical equipment,Research-intensive Industry,no,no,,14.1078434586525,<50 employees,10<=x<15,no,2.489619433879852,No truncation,.16666667,No truncation,.0066666668,No truncation,no,90<=x<=100,yes,yes,yes,no,30<=x<50,50<=x<75,yes,15<=x<20,yes,yes,yes,yes,no,yes,no,no,x=0,yes,no,no,continuously,.11764706,No truncation,yes,no,,,no,,no,yes,,,yes,,,0,No truncation,.026666667,No truncation,0,No truncation,0,No truncation,.026666667,No truncation,.026666667,No truncation,,,,yes,not known yet,not known yet,no change,no change,,,,,2,2,2,2,1,2,1,1,1,2,2,3,3,1,2,1,no,,,,,,,,,,no,no,yes,yes,yes
1390387,Electrical equipment,Research-intensive Industry,no,no,,2.279311537742615,<50 employees,75<=x<=100,no,.1519541025161743,No truncation,.06666667,No truncation,.25,No truncation,no,40<=x<50,yes,yes,,,,,,,,,,,,,,,,yes,no,no,continuously,,,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,no,no,no,no,no,no,,,,,,
1390426,Electrical equipment,Research-intensive Industry,yes,yes,,5.819715559482574,<50 employees,x=0,yes,.3705614805221558,No truncation,.055714287,No truncation,0,No truncation,yes,60<=x<70,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,,not known yet,,unknown,,,,,1,4,2,2,4,4,2,4,3,1,1,2,4,1,3,2,no,,,,,,,,,,no,,no,yes,no
1390543,Metals,Other Industry,yes,yes,,14.23849582672119,<50 employees,15<=x<20,no,2.665268437564373,No truncation,.18718749,No truncation,0,No truncation,yes,90<=x<=100,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,4,3,2,1,2,3,1,4,3,2,4,1,2,1,3,4,no,,,,,,,,,,no,,,,
1390555,Metals,Other Industry,no,yes,,50.60869574546814,50-249 employees,5<=x<10,no,4.450074970722198,No truncation,.080952384,No truncation,0,No truncation,yes,60<=x<70,yes,yes,yes,yes,10<=x<15,75<=x<=100,no,x=0,no,no,yes,yes,yes,yes,no,no,x=0,yes,no,no,continuously,.13793103,No truncation,yes,no,,,yes,no,no,yes,,,yes,.049019609,No truncation,0,No truncation,.049019609,No truncation,0,No truncation,0,No truncation,.044117648,No truncation,.049019609,No truncation,.023529412,No truncation,nein,yes,planned,planned,no change,no change,95.583,No truncation,95.583,No truncation,2,2,4,3,3,1,2,2,2,2,2,3,3,1,1,1,yes,yes,yes,no,no,no,yes,yes,no,0<x<10,yes,,,,
1390594,Electrical equipment,Research-intensive Industry,no,no,Sector,1.099805116653442,<50 employees,75<=x<=100,no,2.222981102524329,truncation,2.02125,truncation,.027027028,No truncation,no,70<=x<80,yes,no,yes,no,50<=x<75,30<=x<50,no,x=0,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,no,no,no,no,no
1390654,Electrical equipment,Research-intensive Industry,no,no,,49.58194994926453,50-249 employees,5<=x<10,no,10.75834763050079,No truncation,.2090909,No truncation,.043478262,No truncation,no,60<=x<70,yes,yes,yes,no,30<=x<50,50<=x<75,no,x=0,no,no,no,yes,yes,yes,no,no,x=0,yes,no,no,continuously,.018867925,No truncation,yes,no,,,yes,yes,no,yes,,,yes,.0017391305,No truncation,.00043478262,No truncation,.0017391305,No truncation,0,No truncation,0,No truncation,.0013043479,No truncation,.0017391305,No truncation,0,No truncation,nein,no,not known yet,planned,unknown,increase,,,200,truncation,2,3,2,3,1,2,3,2,3,2,1,3,3,2,1,1,yes,yes,yes,yes,yes,no,no,yes,yes,20<=x<30,no,no,no,yes,no
1390660,Electrical equipment,Research-intensive Industry,no,no,,80.06677406001108,50-249 employees,,,7.798711538314819,No truncation,.090909094,No truncation,,,,,no,yes,no,no,,,,,no,no,no,no,no,no,yes,yes,,no,no,no,continuously,.083487935,No truncation,yes,no,,,no,,,yes,,,yes,,,,,,,0,No truncation,0,No truncation,,,0,No truncation,,,,,planned,planned,unknown,unknown,,,,,1,3,3,3,3,1,1,1,2,1,1,3,3,2,2,1,no,,,,,,,,,,no,no,no,yes,no
1390669,Furniture/Toys/Medical technology/Maintenance,Other Industry,no,no,,103.3046989440918,50-249 employees,0<x<5,no,9.772066116333008,No truncation,.090909094,No truncation,0,No truncation,yes,80<=x<90,no,yes,no,no,,,,,no,no,yes,yes,no,no,no,no,x=0,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,not known yet,not known yet,no change,no change,,,,,1,4,2,2,4,4,1,2,2,1,2,2,2,2,2,1,no,,,,,,,,,,yes,no,no,yes,no
1390870,Metals,Other Industry,yes,no,Sector,5.914233326911926,<50 employees,x=0,yes,.8306212139129638,No truncation,.12639999,No truncation,0,No truncation,yes,,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,1,3,3,1,1,4,2,2,2,1,1,2,2,1,1,1,no,,,,,,,,,,no,no,no,no,no
1390900,Furniture/Toys/Medical technology/Maintenance,Other Industry,yes,yes,,2.073435723781586,<50 employees,75<=x<=100,no,.3258256137371063,No truncation,.1375,No truncation,0,No truncation,yes,90<=x<=100,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,2,4,3,2,2,2,3,3,3,2,2,3,3,2,3,2,no,,,,,,,,,,no,no,no,no,no
1390915,14,Other Services,no,yes,Sector,9.181190967559814,<50 employees,10<=x<15,no,1.147108800888062,No truncation,.1062,No truncation,0,No truncation,yes,60<=x<70,no,no,no,no,,,,,no,no,no,no,no,no,no,,,yes,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,1,4,3,2,2,3,1,4,3,1,2,4,2,1,4,3,no,,,,,,,,,,no,no,no,no,no
1390951,Furniture/Toys/Medical technology/Maintenance,Other Industry,yes,no,Sector,10.89014911651611,<50 employees,10<=x<15,no,1.866882705688476,No truncation,.16363636,No truncation,.013333334,No truncation,no,60<=x<70,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,2,3,4,1,3,4,2,1,4,2,3,1,4,1,2,3,no,,,,,,,,,,no,no,yes,no,no
1390963,Machinery,Research-intensive Industry,yes,no,,5.531021475791931,<50 employees,75<=x<=100,no,.6033841609954834,No truncation,.1,No truncation,.041666668,No truncation,no,90<=x<=100,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,4,1,2,3,4,2,3,1,1,2,4,3,4,2,3,1,no,,,,,,,,,,no,no,no,no,no
1390990,Metals,Other Industry,no,yes,Sector,9.60587203502655,<50 employees,10<=x<15,no,.8965480566024782,No truncation,.087499999,No truncation,.012142858,No truncation,no,,no,yes,no,no,x=0,75<=x<=100,no,x=0,no,no,no,yes,no,no,no,,,no,no,no,never,,,no,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,1,2,4,3,4,2,1,3,1,2,3,4,4,1,2,3,yes,yes,no,yes,yes,no,no,no,yes,,no,no,yes,no,no
1391002,Furniture/Toys/Medical technology/Maintenance,Other Industry,yes,yes,Sector,19.1452351808548,<50 employees,20<=x<30,no,1.441523590087891,No truncation,.067368418,No truncation,0,No truncation,yes,80<=x<90,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,ocassionally,.29411766,No truncation,yes,no,,,yes,no,,,,,,,,,,,,,,,,,,,,.0234375,No truncation,,,not known yet,not known yet,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,no,yes,no
1391011,Furniture/Toys/Medical technology/Maintenance,Other Industry,yes,yes,,8.593893706798553,<50 employees,10<=x<15,no,.5238182830810547,No truncation,.058181819,No truncation,0,No truncation,yes,70<=x<80,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,1,4,1,2,4,3,1,4,3,2,2,2,2,1,3,1,no,,,,,,,,,,no,no,yes,no,no
1391032,Furniture/Toys/Medical technology/Maintenance,Other Industry,yes,no,Sector,37.60896527767181,<50 employees,x=0,yes,7.310970968484878,No truncation,.18651351,No truncation,.085929573,No truncation,no,40<=x<50,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,1,4,2,3,1,4,3,2,1,2,3,4,4,2,1,3,no,,,,,,,,,,no,no,no,no,no
1391086,Machinery,Research-intensive Industry,no,no,Sector,12.99096146225929,<50 employees,10<=x<15,no,3.11402851831913,No truncation,.189,No truncation,.63756615,No truncation,no,60<=x<70,no,yes,no,no,,,,,yes,no,no,no,no,no,yes,yes,10<=x<15,yes,no,no,ocassionally,.097560972,No truncation,yes,no,,,no,,no,yes,,,yes,.004070004,No truncation,0,No truncation,.004070004,No truncation,0,No truncation,0,No truncation,.004070004,No truncation,.004070004,No truncation,,,nein,yes,planned,planned,increase,no change,200,truncation,200,truncation,1,4,2,3,4,2,1,3,3,2,1,4,4,3,2,1,yes,yes,no,no,no,no,yes,yes,yes,90<=x<=100,no,no,no,yes,no
1391116,Machinery,Research-intensive Industry,no,no,Sector,140.7894968986511,50-249 employees,50<=x<75,no,33.1080580906868,No truncation,.21378182,No truncation,.87361795,No truncation,no,90<=x<=100,yes,yes,yes,yes,5<=x<10,15<=x<20,yes,0<x<5,no,yes,yes,yes,no,yes,yes,no,x=0,yes,no,no,continuously,.38,No truncation,yes,yes,yes,no,yes,no,no,no,100,0,no,.1478993,No truncation,.063786358,No truncation,.083219938,No truncation,.00089300901,No truncation,.063786358,No truncation,.066167712,No truncation,.084112942,No truncation,.01615921,No truncation,nein,no,planned,planned,increase,,,,,,1,2,2,3,2,4,2,2,1,1,2,2,2,1,1,2,yes,yes,yes,yes,yes,no,yes,no,yes,50<=x<60,yes,no,no,yes,yes
